"BehaviorSpace results (NetLogo 6.0.4)"
"Simulation fixed.nlogo"
"experiment Poging 2"
"06/12/2019 12:56:48:685 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","n-of-communities","revision-frequency","n-of-nodes","prob-rewiring","avg-degree","always-connect-communities?","network-model","link-radius","Reward","noise","stop-when-done?","[step]","count turtles with [strategy = 1]","count turtles with [strategy = 2]","count turtles with [strategy = 3]","count turtles with [strategy = 4]","exit-code","n-of-links","avg-clustering-coefficient","total-payoffs","walking-average-payoff","ticks"
"421","16","50","512","0.4","20","true","community","1","30","0","true","327","259","0","253","0","only trust","5120","0.0630073199555046","25730490","390025","327"
"420","16","50","512","0.4","20","true","community","1","30","0","true","407","41","471","0","0","no trust","5120","0.0677812213066772","29021450","1335","407"
"424","16","50","512","0.4","20","true","community","1","30","0","true","358","261","0","251","0","only trust","5120","0.0660077849191914","34658570","414642","358"
"412","16","50","512","0.4","20","true","community","1","27","0","true","885","258","0","254","0","only trust","5120","0.06095518469574735","33561451","339909","885"
"383","16","50","512","0.2","20","true","community","1","36","0","true","5000","163","0","230","119","","5120","0.1838851479892871","1768155338","318718","5000"
"423","16","50","512","0.4","20","true","community","1","30","0","true","726","0","0","150","362","no trust","5120","0.06354311393360901","68664700","1681","726"
"428","16","50","512","0.4","20","true","community","1","33","0","true","244","258","0","254","0","only trust","5120","0.06507574520352323","33189986","443910","244"
"425","16","50","512","0.4","20","true","community","1","33","0","true","528","261","0","251","0","only trust","5120","0.06245064937429881","65730913","402972","528"
"419","16","50","512","0.4","20","true","community","1","30","0","true","1100","262","0","250","0","only trust","5120","0.06145272299582507","80960050","409416","1100"
"384","16","50","512","0.2","20","true","community","1","36","0","true","5000","144","0","224","144","","5120","0.19261603712844647","1470106432","278252","5000"
"426","16","50","512","0.4","20","true","community","1","33","0","true","2563","258","0","254","0","only trust","5120","0.06393362566503473","297834231","397357","2563"
"427","16","50","512","0.4","20","true","community","1","33","0","true","5000","102","45","194","171","","5120","0.06260897748758405","631798013","189642","5000"
"429","16","50","512","0.4","20","true","community","1","33","0","true","4697","0","0","156","356","no trust","5120","0.06286458013849258","485642076","950","4697"
"430","16","50","512","0.4","20","true","community","1","33","0","true","5000","91","337","41","43","","5120","0.06346887678828897","575184802","47969","5000"
"431","16","50","512","0.4","20","true","community","1","33","0","true","5000","103","146","137","126","","5120","0.06440470397739206","583784699","132260","5000"
"432","16","50","512","0.4","20","true","community","1","33","0","true","5000","64","0","195","253","","5120","0.06495083793644732","586629806","104827","5000"
"433","16","50","512","0.4","20","true","community","1","36","0","true","5000","137","0","217","158","","5120","0.0649831419160725","1339002504","257034","5000"
"434","16","50","512","0.4","20","true","community","1","36","0","true","5000","90","0","201","221","","5120","0.06561484721230454","1235191534","157757","5000"
"441","16","50","512","0.4","20","true","community","1","39","0","true","419","258","0","254","0","only trust","5120","0.06334877258681833","186638899","551659","419"
"443","16","50","512","0.4","20","true","community","1","39","0","true","0","0","0","0","0","no trust","0","0","0","0","<RuntimePrimitiveException>"
"444","16","50","512","0.4","20","true","community","1","39","0","true","384","251","0","261","0","only trust","5120","0.06532910678527092","159042989","553677","384"
"442","16","50","512","0.4","20","true","community","1","39","0","true","489","261","0","251","0","only trust","5120","0.06574710737225742","227534596","551277","489"
"445","16","50","512","0.4","20","true","community","1","39","0","true","374","263","0","249","0","only trust","5120","0.06493313113398895","161095673","547329","374"
"446","16","50","512","0.4","20","true","community","1","39","0","true","571","262","0","250","0","only trust","5120","0.06290664268511933","252134868","543952","571"
"447","16","50","512","0.4","20","true","community","1","39","0","true","522","259","0","253","0","only trust","5120","0.06363205551285356","234863779","541644","522"
"449","16","50","512","0.5","20","true","community","1","21","0","true","79","31","481","0","0","no trust","5120","0.04486594871440833","1494246","2150","79"
"450","16","50","512","0.5","20","true","community","1","21","0","true","78","17","494","0","1","no trust","5120","0.04706207716244118","1340375","1659","78"
"435","16","50","512","0.4","20","true","community","1","36","0","true","5000","166","0","226","120","","5120","0.0646025448604847","1521397202","325923","5000"
"451","16","50","512","0.5","20","true","community","1","21","0","true","96","33","479","0","0","no trust","5120","0.047452744358895176","1388419","717","96"
"448","16","50","512","0.4","20","true","community","1","39","0","true","524","251","0","261","0","only trust","5120","0.06685168293538195","248889792","551025","524"
"452","16","50","512","0.5","20","true","community","1","21","0","true","109","19","493","0","0","no trust","5120","0.046515151513274344","1793131","398","109"
"453","16","50","512","0.5","20","true","community","1","21","0","true","70","22","489","0","1","no trust","5120","0.04657246188795612","1516365","3172","70"
"455","16","50","512","0.5","20","true","community","1","21","0","true","97","27","485","0","0","no trust","5120","0.04530184495043633","1724637","790","97"
"456","16","50","512","0.5","20","true","community","1","21","0","true","72","21","491","0","0","no trust","5120","0.04649681381483624","1229285","2028","72"
"454","16","50","512","0.5","20","true","community","1","21","0","true","218","57","455","0","0","no trust","5120","0.04570306874807936","1510012","435","218"
"457","16","50","512","0.5","20","true","community","1","24","0","true","84","33","479","0","0","no trust","5120","0.04578618126950818","1723284","1671","84"
"458","16","50","512","0.5","20","true","community","1","24","0","true","115","36","476","0","0","no trust","5120","0.04765164509946491","1757530","524","115"
"460","16","50","512","0.5","20","true","community","1","24","0","true","69","21","491","0","0","no trust","5120","0.046539906497666865","1566270","2969","69"
"459","16","50","512","0.5","20","true","community","1","24","0","true","127","46","465","0","1","no trust","5120","0.049021167176528796","1642946","485","127"
"462","16","50","512","0.5","20","true","community","1","24","0","true","82","28","484","0","0","no trust","5120","0.04560953231918848","1561936","1534","82"
"461","16","50","512","0.5","20","true","community","1","24","0","true","153","45","467","0","0","no trust","5120","0.04842718794023928","2071566","300","153"
"463","16","50","512","0.5","20","true","community","1","24","0","true","88","33","479","0","0","no trust","5120","0.04592762587147678","1543944","1308","88"
"465","16","50","512","0.5","20","true","community","1","27","0","true","103","22","490","0","0","no trust","5120","0.04653532037416014","2136841","826","103"
"464","16","50","512","0.5","20","true","community","1","24","0","true","179","31","481","0","0","no trust","5120","0.045639961356659195","1705454","177","179"
"468","16","50","512","0.5","20","true","community","1","27","0","true","121","25","487","0","0","no trust","5120","0.043878578755385665","1891378","302","121"
"466","16","50","512","0.5","20","true","community","1","27","0","true","449","261","0","251","0","only trust","5120","0.04721540963731666","26521471","361179","449"
"469","16","50","512","0.5","20","true","community","1","27","0","true","203","52","460","0","0","no trust","5120","0.046304553727487686","2112646","243","203"
"471","16","50","512","0.5","20","true","community","1","27","0","true","128","49","463","0","0","no trust","5120","0.04765335709590986","2286500","448","128"
"472","16","50","512","0.5","20","true","community","1","27","0","true","94","36","475","0","1","no trust","5120","0.04610627216544593","2405209","2609","94"
"470","16","50","512","0.5","20","true","community","1","27","0","true","368","262","0","250","0","only trust","5120","0.04703112669840041","23718623","352099","368"
"467","16","50","512","0.5","20","true","community","1","27","0","true","907","253","0","259","0","only trust","5120","0.044610962303919956","35728078","349070","907"
"473","16","50","512","0.5","20","true","community","1","30","0","true","394","93","419","0","0","no trust","5120","0.04682814153853358","2603870","496","394"
"475","16","50","512","0.5","20","true","community","1","30","0","true","232","257","0","255","0","only trust","5120","0.04713700386210117","22666550","376270","232"
"476","16","50","512","0.5","20","true","community","1","30","0","true","282","259","0","253","0","only trust","5120","0.04929994165580889","31586190","412680","282"
"478","16","50","512","0.5","20","true","community","1","30","0","true","330","259","0","253","0","only trust","5120","0.04863441845334346","27697220","402780","330"
"479","16","50","512","0.5","20","true","community","1","30","0","true","114","47","465","0","0","no trust","5120","0.04893343819605994","2274280","785","114"
"436","16","50","512","0.4","20","true","community","1","36","0","true","5000","152","0","234","126","","5120","0.06285794959574831","1402005686","307736","5000"
"474","16","50","512","0.5","20","true","community","1","30","0","true","1134","66","446","0","0","no trust","5120","0.04698362371170567","59543320","480","1134"
"437","16","50","512","0.4","20","true","community","1","36","0","true","5000","122","0","209","181","","5120","0.06678877876260389","1521041746","236627","5000"
"438","16","50","512","0.4","20","true","community","1","36","0","true","5000","123","0","216","173","","5120","0.06523598618954042","1426326010","268082","5000"
"439","16","50","512","0.4","20","true","community","1","36","0","true","5000","143","0","215","154","","5120","0.06394694868671487","1307340896","270656","5000"
"440","16","50","512","0.4","20","true","community","1","36","0","true","5000","116","0","212","184","","5120","0.06309975170649422","1350779730","237960","5000"
"483","16","50","512","0.5","20","true","community","1","33","0","true","408","253","0","259","0","only trust","5120","0.0477762124734697","33946880","457922","408"
"477","16","50","512","0.5","20","true","community","1","30","0","true","1275","256","0","256","0","only trust","5120","0.04695628932866645","71564290","409971","1275"
"484","16","50","512","0.5","20","true","community","1","33","0","true","341","249","0","263","0","only trust","5120","0.04890673234906225","27851711","431493","341"
"480","16","50","512","0.5","20","true","community","1","30","0","true","950","253","0","259","0","only trust","5120","0.0468276148420198","60102670","400232","950"
"481","16","50","512","0.5","20","true","community","1","33","0","true","1591","263","0","249","0","only trust","5120","0.04577835928282564","172615175","410248","1591"
"487","16","50","512","0.5","20","true","community","1","33","0","true","2288","0","0","191","321","no trust","5120","0.048627093416511544","174885882","613","2288"
"482","16","50","512","0.5","20","true","community","1","33","0","true","5000","37","0","190","285","","5120","0.049781706571742","573616574","73434","5000"
"485","16","50","512","0.5","20","true","community","1","33","0","true","5000","48","0","195","269","","5120","0.04417784401301154","445017676","83886","5000"
"486","16","50","512","0.5","20","true","community","1","33","0","true","5000","111","319","62","20","","5120","0.04754911590801389","534552594","48720","5000"
"488","16","50","512","0.5","20","true","community","1","33","0","true","5000","101","83","168","160","","5120","0.047259799175372506","532537244","155508","5000"
"489","16","50","512","0.5","20","true","community","1","36","0","true","5000","129","0","220","163","","5120","0.045597646605396336","1374081744","263362","5000"
"490","16","50","512","0.5","20","true","community","1","36","0","true","5000","138","0","222","152","","5120","0.046480150677284345","1272094676","277658","5000"
"497","16","50","512","0.5","20","true","community","1","39","0","true","655","260","0","252","0","only trust","5120","0.04637406728441232","308674838","556621","655"
"491","16","50","512","0.5","20","true","community","1","36","0","true","5000","140","0","224","148","","5120","0.04911008194570979","1288132086","297662","5000"
"498","16","50","512","0.5","20","true","community","1","39","0","true","695","262","0","250","0","only trust","5120","0.049628769944099524","313482378","548062","695"
"499","16","50","512","0.5","20","true","community","1","39","0","true","452","259","0","253","0","only trust","5120","0.048274371339833436","174845758","552761","452"
"500","16","50","512","0.5","20","true","community","1","39","0","true","607","256","0","256","0","only trust","5120","0.04701429974862003","286457384","551037","607"
"501","16","50","512","0.5","20","true","community","1","39","0","true","566","251","0","261","0","only trust","5120","0.04632794387096525","238606626","551248","566"
"502","16","50","512","0.5","20","true","community","1","39","0","true","578","258","0","254","0","only trust","5120","0.04572941012660123","253647024","548749","578"
"503","16","50","512","0.5","20","true","community","1","39","0","true","340","258","0","254","0","only trust","5120","0.04347077040572689","131493687","553656","340"
"505","16","50","512","0.8","20","true","community","1","21","0","true","119","32","480","0","0","no trust","5120","0.04020904545350269","1665286","325","119"
"506","16","50","512","0.8","20","true","community","1","21","0","true","89","21","491","0","0","no trust","5120","0.039723182684361286","1651240","1058","89"
"507","16","50","512","0.8","20","true","community","1","21","0","true","87","30","482","0","0","no trust","5120","0.03773250555330997","1428131","1102","87"
"508","16","50","512","0.8","20","true","community","1","21","0","true","87","30","482","0","0","no trust","5120","0.03715572775305331","1186098","914","87"
"509","16","50","512","0.8","20","true","community","1","21","0","true","108","27","485","0","0","no trust","5120","0.03683503655052156","1421267","270","108"
"510","16","50","512","0.8","20","true","community","1","21","0","true","83","25","486","0","1","no trust","5120","0.038228221583138405","1329600","1355","83"
"504","16","50","512","0.5","20","true","community","1","39","0","true","550","256","0","256","0","only trust","5120","0.04702137237685513","256894968","547311","550"
"511","16","50","512","0.8","20","true","community","1","21","0","true","74","30","481","0","1","no trust","5120","0.03939258813291654","1206655","2154","74"
"513","16","50","512","0.8","20","true","community","1","24","0","true","63","22","489","0","1","no trust","5120","0.03714166352320969","1459574","4338","63"
"512","16","50","512","0.8","20","true","community","1","21","0","true","73","27","485","0","0","no trust","5120","0.03734573253658285","1407998","2207","73"
"514","16","50","512","0.8","20","true","community","1","24","0","true","79","38","473","0","1","no trust","5120","0.04012547676979553","1610232","2204","79"
"516","16","50","512","0.8","20","true","community","1","24","0","true","81","30","478","0","4","no trust","5120","0.03815338905377259","2131494","3586","81"
"492","16","50","512","0.5","20","true","community","1","36","0","true","5000","103","0","194","215","","5120","0.05075004100000819","1286319782","204387","5000"
"517","16","50","512","0.8","20","true","community","1","24","0","true","114","53","459","0","0","no trust","5120","0.03878520966400839","1953972","704","114"
"515","16","50","512","0.8","20","true","community","1","24","0","true","181","46","466","0","0","no trust","5120","0.0387006027889787","2707708","159","181"
"519","16","50","512","0.8","20","true","community","1","24","0","true","71","29","482","0","1","no trust","5120","0.038485233544368905","1220226","2352","71"
"520","16","50","512","0.8","20","true","community","1","24","0","true","131","42","470","0","0","no trust","5120","0.03869562856512444","1730628","313","131"
"521","16","50","512","0.8","20","true","community","1","27","0","true","179","69","443","0","0","no trust","5120","0.03926000826319857","2233182","416","179"
"518","16","50","512","0.8","20","true","community","1","24","0","true","281","69","443","0","0","no trust","5120","0.03893019217397086","2527796","186","281"
"523","16","50","512","0.8","20","true","community","1","27","0","true","137","51","461","0","0","no trust","5120","0.0399181974541042","2218254","676","137"
"525","16","50","512","0.8","20","true","community","1","27","0","true","122","44","468","0","0","no trust","5120","0.037783836117917094","1968428","517","122"
"524","16","50","512","0.8","20","true","community","1","27","0","true","126","55","457","0","0","no trust","5120","0.03870050567685981","2453828","745","126"
"526","16","50","512","0.8","20","true","community","1","27","0","true","170","42","470","0","0","no trust","5120","0.039425937020840844","2246866","300","170"
"522","16","50","512","0.8","20","true","community","1","27","0","true","400","258","0","254","0","only trust","5120","0.03995082475482212","20428455","337681","400"
"528","16","50","512","0.8","20","true","community","1","27","0","true","150","66","446","0","0","no trust","5120","0.03805616139942333","2007854","425","150"
"527","16","50","512","0.8","20","true","community","1","27","0","true","263","38","474","0","0","no trust","5120","0.03914860216398049","1629504","159","263"
"530","16","50","512","0.8","20","true","community","1","30","0","true","657","262","0","250","0","only trust","5120","0.03933664773326459","26271140","386690","657"
"533","16","50","512","0.8","20","true","community","1","30","0","true","121","41","471","0","0","no trust","5120","0.03873140057329437","2075710","537","121"
"529","16","50","512","0.8","20","true","community","1","30","0","true","932","61","451","0","0","no trust","5120","0.03921880866100345","52964620","527","932"
"534","16","50","512","0.8","20","true","community","1","30","0","true","157","43","468","0","1","no trust","5120","0.037634525042089424","1958870","563","157"
"535","16","50","512","0.8","20","true","community","1","30","0","true","397","84","428","0","0","no trust","5120","0.0390978358603066","3129990","379","397"
"493","16","50","512","0.5","20","true","community","1","36","0","true","5000","148","0","213","151","","5120","0.04767361369375273","1378316274","286588","5000"
"532","16","50","512","0.8","20","true","community","1","30","0","true","1229","257","0","255","0","only trust","5120","0.03880720243526036","63233820","381411","1229"
"536","16","50","512","0.8","20","true","community","1","30","0","true","425","262","0","250","0","only trust","5120","0.039808655155229855","27550250","392689","425"
"494","16","50","512","0.5","20","true","community","1","36","0","true","5000","166","0","221","125","","5120","0.051095962612441724","1423812668","304693","5000"
"495","16","50","512","0.5","20","true","community","1","36","0","true","5000","80","0","201","231","","5120","0.04928223065086503","1198176672","152784","5000"
"496","16","50","512","0.5","20","true","community","1","36","0","true","5000","147","0","227","138","","5120","0.045270260659439315","1346838484","293245","5000"
"531","16","50","512","0.8","20","true","community","1","30","0","true","1868","266","0","246","0","only trust","5120","0.03926432755456877","102629960","380975","1868"
"538","16","50","512","0.8","20","true","community","1","33","0","true","1863","257","0","255","0","only trust","5120","0.037260299003016854","179565938","434834","1863"
"542","16","50","512","0.8","20","true","community","1","33","0","true","2327","265","0","247","0","only trust","5120","0.03669502897009788","252431654","421004","2327"
"543","16","50","512","0.8","20","true","community","1","33","0","true","3474","268","0","244","0","only trust","5120","0.03899600904235623","351278041","427905","3474"
"539","16","50","512","0.8","20","true","community","1","33","0","true","5000","25","0","177","310","","5120","0.03841940939941616","265001157","68041","5000"
"537","16","50","512","0.8","20","true","community","1","33","0","true","5000","11","0","183","318","","5120","0.03838566431930405","491816488","22811","5000"
"540","16","50","512","0.8","20","true","community","1","33","0","true","5000","111","168","128","105","","5120","0.03851240832862804","533924332","130246","5000"
"541","16","50","512","0.8","20","true","community","1","33","0","true","4950","252","0","260","0","only trust","5120","0.039477691240769844","575472030","410963","4950"
"544","16","50","512","0.8","20","true","community","1","33","0","true","5000","18","0","202","292","","5120","0.03923859521118986","247124050","39401","5000"
"545","16","50","512","0.8","20","true","community","1","36","0","true","5000","157","0","210","145","","5120","0.03931856820480536","1214464374","284466","5000"
"553","16","50","512","0.8","20","true","community","1","39","0","true","512","261","0","251","0","only trust","5120","0.038346628689291916","213479283","553232","512"
"546","16","50","512","0.8","20","true","community","1","36","0","true","5000","123","0","215","174","","5120","0.038409123672709884","1207245050","244994","5000"
"554","16","50","512","0.8","20","true","community","1","39","0","true","449","270","0","242","0","only trust","5120","0.03833155554805088","190943189","550920","449"
"556","16","50","512","0.8","20","true","community","1","39","0","true","425","252","0","260","0","only trust","5120","0.03769480435292949","190546743","547466","425"
"555","16","50","512","0.8","20","true","community","1","39","0","true","520","256","0","256","0","only trust","5120","0.03931752678025522","251327179","554092","520"
"557","16","50","512","0.8","20","true","community","1","39","0","true","468","259","0","253","0","only trust","5120","0.038507686676166296","209314311","555357","468"
"558","16","50","512","0.8","20","true","community","1","39","0","true","430","257","0","255","0","only trust","5120","0.037716326749999446","184414500","553341","430"
"547","16","50","512","0.8","20","true","community","1","36","0","true","5000","154","0","231","127","","5120","0.038552972189116075","1424295214","306946","5000"
"561","16","50","512","1","20","true","community","1","21","0","true","94","20","492","0","0","no trust","5120","0.038807967939164564","1220828","609","94"
"562","16","50","512","1","20","true","community","1","21","0","true","79","24","487","0","1","no trust","5120","0.03958415799542299","1506395","1640","79"
"559","16","50","512","0.8","20","true","community","1","39","0","true","419","249","0","263","0","only trust","5120","0.03796139277176658","179019124","545797","419"
"563","16","50","512","1","20","true","community","1","21","0","true","99","29","483","0","0","no trust","5120","0.041060864925230395","1592961","790","99"
"560","16","50","512","0.8","20","true","community","1","39","0","true","463","257","0","255","0","only trust","5120","0.040977950629604284","211558268","549705","463"
"564","16","50","512","1","20","true","community","1","21","0","true","86","21","491","0","0","no trust","5120","0.03915072299693396","1406309","870","86"
"565","16","50","512","1","20","true","community","1","21","0","true","130","38","474","0","0","no trust","5120","0.038230287423582","1331081","239","130"
"566","16","50","512","1","20","true","community","1","21","0","true","72","22","489","0","1","no trust","5120","0.03932174602911628","1557169","2687","72"
"567","16","50","512","1","20","true","community","1","21","0","true","84","15","497","0","0","no trust","5120","0.03958300879122098","1621327","1181","84"
"568","16","50","512","1","20","true","community","1","21","0","true","73","29","481","0","2","no trust","5120","0.038201190613074684","1268727","2221","73"
"570","16","50","512","1","20","true","community","1","24","0","true","89","29","483","0","0","no trust","5120","0.036654865044055795","1858066","1380","89"
"569","16","50","512","1","20","true","community","1","24","0","true","119","33","478","0","1","no trust","5120","0.04074495208372295","1957598","607","119"
"571","16","50","512","1","20","true","community","1","24","0","true","133","22","490","0","0","no trust","5120","0.03716612677128672","2442642","253","133"
"573","16","50","512","1","20","true","community","1","24","0","true","86","33","477","0","2","no trust","5120","0.03799552107310694","2181956","2421","86"
"574","16","50","512","1","20","true","community","1","24","0","true","97","45","466","0","1","no trust","5120","0.03917241391113926","1527184","1151","97"
"572","16","50","512","1","20","true","community","1","24","0","true","195","46","466","0","0","no trust","5120","0.03948568332793295","2181188","217","195"
"575","16","50","512","1","20","true","community","1","24","0","true","115","30","482","0","0","no trust","5120","0.04108457049400463","1830084","401","115"
"576","16","50","512","1","20","true","community","1","24","0","true","113","43","469","0","0","no trust","5120","0.03926767946785663","2015824","721","113"
"548","16","50","512","0.8","20","true","community","1","36","0","true","5000","130","0","213","169","","5120","0.03852852351306584","1362427178","247923","5000"
"577","16","50","512","1","20","true","community","1","27","0","true","160","41","471","0","0","no trust","5120","0.03914324976313989","2070114","407","160"
"579","16","50","512","1","20","true","community","1","27","0","true","110","26","486","0","0","no trust","5120","0.04056482434174593","2660809","878","110"
"549","16","50","512","0.8","20","true","community","1","36","0","true","5000","158","0","231","123","","5120","0.04019474940907602","1335199724","300185","5000"
"578","16","50","512","1","20","true","community","1","27","0","true","236","62","450","0","0","no trust","5120","0.0390580980846772","2333960","318","236"
"581","16","50","512","1","20","true","community","1","27","0","true","190","80","432","0","0","no trust","5120","0.03958028396679384","3805728","366","190"
"584","16","50","512","1","20","true","community","1","27","0","true","100","32","480","0","0","no trust","5120","0.03977111345149425","1854247","785","100"
"550","16","50","512","0.8","20","true","community","1","36","0","true","5000","123","0","219","170","","5120","0.03945311122879945","1148364954","232147","5000"
"551","16","50","512","0.8","20","true","community","1","36","0","true","5000","118","0","216","178","","5120","0.03969998290234959","1389061754","245629","5000"
"582","16","50","512","1","20","true","community","1","27","0","true","346","92","420","0","0","no trust","5120","0.039136966285414514","3239465","332","346"
"586","16","50","512","1","20","true","community","1","30","0","true","269","255","0","257","0","only trust","5120","0.038116591167267455","24821830","389366","269"
"580","16","50","512","1","20","true","community","1","27","0","true","514","250","0","262","0","only trust","5120","0.038594582567959265","26639741","362244","514"
"583","16","50","512","1","20","true","community","1","27","0","true","423","259","0","253","0","only trust","5120","0.037613367080020096","30058880","372414","423"
"585","16","50","512","1","20","true","community","1","30","0","true","344","257","0","255","0","only trust","5120","0.03807461030863205","27901080","400918","344"
"552","16","50","512","0.8","20","true","community","1","36","0","true","5000","137","0","219","156","","5120","0.03786943304208561","1308539518","275231","5000"
"587","16","50","512","1","20","true","community","1","30","0","true","326","255","0","257","0","only trust","5120","0.03985218828058563","22759840","377828","326"
"588","16","50","512","1","20","true","community","1","30","0","true","440","262","0","250","0","only trust","5120","0.03750646243153583","28165430","388370","440"
"592","16","50","512","1","20","true","community","1","30","0","true","354","250","0","262","0","only trust","5120","0.04028665835717142","28990040","401944","354"
"589","16","50","512","1","20","true","community","1","30","0","true","751","262","0","250","0","only trust","5120","0.03891357545442093","45467970","368926","751"
"593","16","50","512","1","20","true","community","1","33","0","true","1765","259","0","253","0","only trust","5120","0.037572640573576586","179542053","430015","1765"
"590","16","50","512","1","20","true","community","1","30","0","true","2015","253","0","259","0","only trust","5120","0.039576715940010415","106312790","376468","2015"
"591","16","50","512","1","20","true","community","1","30","0","true","2142","258","0","254","0","only trust","5120","0.038497614299313074","140625110","397794","2142"
"598","16","50","512","1","20","true","community","1","33","0","true","1502","0","0","185","327","no trust","5120","0.03919712466748617","149255735","1066","1502"
"600","16","50","512","1","20","true","community","1","33","0","true","245","262","0","250","0","only trust","5120","0.03784218363772018","23806088","411816","245"
"596","16","50","512","1","20","true","community","1","33","0","true","1987","259","0","253","0","only trust","5120","0.038501242180568315","194234012","437745","1987"
"594","16","50","512","1","20","true","community","1","33","0","true","4724","256","0","256","0","only trust","5120","0.03832267135387347","514752228","434359","4724"
"597","16","50","512","1","20","true","community","1","33","0","true","5000","3","0","176","333","","5120","0.03985873901949689","512894039","5613","5000"
"595","16","50","512","1","20","true","community","1","33","0","true","5000","9","0","171","332","","5120","0.038698137332199845","484691223","19972","5000"
"599","16","50","512","1","20","true","community","1","33","0","true","5000","85","364","31","32","","5120","0.03861021307405562","527306964","37483","5000"
"601","16","50","512","1","20","true","community","1","36","0","true","5000","114","0","213","185","","5120","0.03949442963886901","1367219002","234337","5000"
"602","16","50","512","1","20","true","community","1","36","0","true","5000","132","0","223","157","","5120","0.03940999013444798","1280750004","251935","5000"
"603","16","50","512","1","20","true","community","1","36","0","true","5000","126","0","216","170","","5120","0.03687689572925167","1235835624","249390","5000"
"604","16","50","512","1","20","true","community","1","36","0","true","5000","93","0","207","212","","5120","0.037522418615777896","1280657418","185414","5000"
"610","16","50","512","1","20","true","community","1","39","0","true","320","254","0","258","0","only trust","5120","0.04032271659281285","132750020","547317","320"
"611","16","50","512","1","20","true","community","1","39","0","true","449","259","0","253","0","only trust","5120","0.040926994463845325","207281280","547565","449"
"609","16","50","512","1","20","true","community","1","39","0","true","699","265","0","247","0","only trust","5120","0.038494075655191265","317870320","555052","699"
"612","16","50","512","1","20","true","community","1","39","0","true","674","248","0","264","0","only trust","5120","0.03910347620100188","317631855","551363","674"
"613","16","50","512","1","20","true","community","1","39","0","true","614","252","0","260","0","only trust","5120","0.0378666513107007","279544685","558839","614"
"615","16","50","512","1","20","true","community","1","39","0","true","355","255","0","257","0","only trust","5120","0.03835914995286903","150993497","548212","355"
"614","16","50","512","1","20","true","community","1","39","0","true","478","248","0","264","0","only trust","5120","0.039757329720686345","201456160","549869","478"
"616","16","50","512","1","20","true","community","1","39","0","true","530","242","0","270","0","only trust","5120","0.038062000140476705","236906101","556285","530"
"605","16","50","512","1","20","true","community","1","36","0","true","5000","107","0","220","185","","5120","0.03828176179254719","1364876556","208811","5000"
"606","16","50","512","1","20","true","community","1","36","0","true","5000","168","0","236","108","","5120","0.03954750285616011","1273111056","335427","5000"
"607","16","50","512","1","20","true","community","1","36","0","true","5000","121","0","214","177","","5120","0.03868069612567053","1262378774","222411","5000"
"608","16","50","512","1","20","true","community","1","36","0","true","5000","156","0","235","121","","5120","0.039363592226264815","1305813122","303033","5000"
